timestamp,open,high,low,close,volume
2026-07-17 08:00:00+00:00,62791.6,63331.0,62609.7,63265.9,9721.301
2026-07-17 12:00:00+00:00,63265.9,63498.9,62502.0,63443.3,23024.529
2026-07-17 16:00:00+00:00,63443.3,64360.0,63277.4,64120.7,16519.795
2026-07-17 20:00:00+00:00,64120.7,64189.8,63853.0,63911.1,3827.784
2026-07-18 00:00:00+00:00,63911.1,64012.7,63858.7,63988.1,1618.915
2026-07-18 04:00:00+00:00,63988.1,63994.5,63894.0,63974.3,1386.911
2026-07-18 08:00:00+00:00,63974.3,64060.0,63902.0,64026.1,1270.349
2026-07-18 12:00:00+00:00,64026.1,64232.6,63926.1,64091.0,3540.425
2026-07-18 16:00:00+00:00,64091.0,64650.5,64054.1,64525.2,7182.893
2026-07-18 20:00:00+00:00,64525.2,64847.1,64473.4,64806.0,6480.286
2026-07-19 00:00:00+00:00,64806.0,64948.0,64595.7,64689.0,4411.141
2026-07-19 04:00:00+00:00,64689.0,64794.5,64587.8,64696.0,3409.003
2026-07-19 08:00:00+00:00,64696.0,64729.4,64410.0,64446.4,4062.994
2026-07-19 12:00:00+00:00,64446.4,64641.7,64250.0,64548.0,4655.83
2026-07-19 16:00:00+00:00,64548.0,64734.1,64224.3,64432.2,4884.623
2026-07-19 20:00:00+00:00,64432.2,64880.4,64313.0,64698.2,5894.515
2026-07-20 00:00:00+00:00,64698.2,65100.0,64372.3,64842.1,10582.192
2026-07-20 04:00:00+00:00,64842.1,64844.4,63678.8,64247.2,12335.953
2026-07-20 08:00:00+00:00,64247.2,65053.9,63802.6,64975.9,11743.623
2026-07-20 12:00:00+00:00,64975.9,65718.0,64030.0,65573.8,21532.944
2026-07-20 16:00:00+00:00,65573.8,65769.3,65013.1,65117.5,12996.08
2026-07-20 20:00:00+00:00,65117.5,65423.5,65025.3,65221.1,4857.978
2026-07-21 00:00:00+00:00,65221.1,65636.7,65114.0,65537.9,6760.838
2026-07-21 04:00:00+00:00,65537.9,66244.9,65446.2,66163.9,11220.682
2026-07-21 08:00:00+00:00,66163.9,66394.0,66109.4,66320.1,8538.899
2026-07-21 12:00:00+00:00,66320.1,66937.7,66236.1,66640.4,16835.92
2026-07-21 16:00:00+00:00,66640.4,66733.7,66026.0,66411.1,9528.847
2026-07-21 20:00:00+00:00,66411.1,66546.7,66170.7,66524.0,3635.508
2026-07-22 00:00:00+00:00,66524.0,66709.5,66136.7,66175.4,5233.336
2026-07-22 04:00:00+00:00,66175.4,66402.9,65666.6,65812.3,8515.307
2026-07-22 08:00:00+00:00,65812.3,66131.8,65810.3,65987.3,6228.914
2026-07-22 12:00:00+00:00,65987.3,66175.4,65509.8,66008.2,14537.799
2026-07-22 16:00:00+00:00,66008.2,66364.7,65647.8,65883.7,8521.88
2026-07-22 20:00:00+00:00,65883.7,66100.0,65757.8,66080.8,4120.253
2026-07-23 00:00:00+00:00,66080.8,66285.5,65536.8,65621.7,6200.359
2026-07-23 04:00:00+00:00,65621.7,65784.7,65314.9,65402.7,6227.678
2026-07-23 08:00:00+00:00,65402.7,65756.7,65369.7,65530.1,4349.376
2026-07-23 12:00:00+00:00,65530.1,65558.1,64684.0,64927.2,18377.606
2026-07-23 16:00:00+00:00,64927.2,64932.2,64581.8,64819.5,7468.892
2026-07-23 20:00:00+00:00,64819.5,65198.3,64805.2,65065.8,6135.541
2026-07-24 00:00:00+00:00,65065.8,65442.3,64712.8,65419.9,7471.44
2026-07-24 04:00:00+00:00,65419.9,65784.7,65207.7,65472.8,7877.268
2026-07-24 08:00:00+00:00,65472.8,65488.0,64815.1,65047.8,7229.031
2026-07-24 12:00:00+00:00,65047.8,65109.8,63700.7,64059.8,29661.803
2026-07-24 16:00:00+00:00,64059.8,64255.1,63845.0,64192.3,6057.446
2026-07-24 20:00:00+00:00,64192.3,64249.7,64081.0,64113.0,2511.885
2026-07-25 00:00:00+00:00,64113.0,64145.0,63975.0,64044.3,2481.467
2026-07-25 04:00:00+00:00,64044.3,64171.9,63910.0,63967.6,2397.38
2026-07-25 08:00:00+00:00,63967.6,64072.0,63750.1,64029.1,3797.371
2026-07-25 12:00:00+00:00,64029.1,64241.2,63996.0,64145.5,2455.633
2026-07-25 16:00:00+00:00,64145.5,64422.4,64075.6,64355.3,4048.19
2026-07-25 20:00:00+00:00,64355.3,64406.7,64215.9,64335.1,2347.872
2026-07-26 00:00:00+00:00,64335.1,64550.9,64313.1,64516.0,2305.673
2026-07-26 04:00:00+00:00,64516.0,64568.9,64256.8,64342.3,2992.859
2026-07-26 08:00:00+00:00,64342.3,64550.0,64318.1,64479.7,2273.044
2026-07-26 12:00:00+00:00,64479.7,64800.0,64375.6,64733.1,6266.968
2026-07-26 16:00:00+00:00,64733.1,64912.0,64634.7,64667.5,3558.029
2026-07-26 20:00:00+00:00,64667.5,65559.4,64601.6,65376.0,10288.893
2026-07-27 00:00:00+00:00,65376.0,65398.1,64868.1,65259.3,6093.855
2026-07-27 04:00:00+00:00,65259.3,65749.2,65183.9,65201.4,7436.033
2026-07-27 08:00:00+00:00,65201.4,65406.2,65051.2,65072.6,4891.661
2026-07-27 12:00:00+00:00,65072.6,65692.9,64374.1,64514.6,22499.194
2026-07-27 16:00:00+00:00,64514.6,65069.6,64476.4,64946.7,7622.76
2026-07-27 20:00:00+00:00,64946.7,65025.1,63565.0,63724.5,13889.316
2026-07-28 00:00:00+00:00,63724.5,63793.6,63023.1,63310.3,13866.646
2026-07-28 04:00:00+00:00,63310.3,63630.0,63183.4,63465.8,6198.336
2026-07-28 08:00:00+00:00,63465.8,63567.5,63250.1,63427.3,6755.86
2026-07-28 12:00:00+00:00,63427.3,64048.7,62707.4,63899.8,23112.764
2026-07-28 16:00:00+00:00,63899.8,64087.5,63471.3,63872.3,8519.175
2026-07-28 20:00:00+00:00,63872.3,64047.8,63525.0,63901.7,6901.469
2026-07-29 00:00:00+00:00,63901.7,64174.2,63622.4,63719.9,7645.014
2026-07-29 04:00:00+00:00,63719.9,64540.8,63557.2,64537.9,8440.739
2026-07-29 08:00:00+00:00,64537.9,64721.3,64240.0,64484.7,8064.574
2026-07-29 12:00:00+00:00,64484.7,64690.3,63860.2,63941.4,15121.267
2026-07-29 16:00:00+00:00,63941.4,64733.0,63464.8,63556.1,28509.624
2026-07-29 20:00:00+00:00,63556.1,64098.8,63176.0,63952.6,12052.917
2026-07-30 00:00:00+00:00,63952.6,64390.0,63580.0,64141.4,7448.58
2026-07-30 04:00:00+00:00,64141.4,64166.0,63879.9,63984.1,4494.086
2026-07-30 08:00:00+00:00,63984.1,64868.6,63950.0,64758.0,8494.913
2026-07-30 12:00:00+00:00,64758.0,65186.3,64569.3,64700.0,13457.855
2026-07-30 16:00:00+00:00,64700.0,64965.0,64654.3,64776.5,4202.061
2026-07-30 20:00:00+00:00,64776.5,65080.0,64635.3,64751.1,6959.797
2026-07-31 00:00:00+00:00,64751.1,65391.6,64139.3,64334.4,14229.458
2026-07-31 04:00:00+00:00,64334.4,64458.0,63785.4,63905.1,9021.045
2026-07-31 08:00:00+00:00,63905.1,63982.8,63567.3,63773.3,8359.242
2026-07-31 12:00:00+00:00,63773.3,63801.0,62384.9,62691.0,30001.68
2026-07-31 16:00:00+00:00,62691.0,63268.2,62677.0,62939.3,8789.04
2026-07-31 20:00:00+00:00,62939.3,63030.0,62804.4,62857.8,3551.007
2026-08-01 00:00:00+00:00,62857.8,63070.0,62856.6,62974.2,2471.031
2026-08-01 04:00:00+00:00,62974.2,63110.3,62963.0,63011.1,1699.181
2026-08-01 08:00:00+00:00,63011.1,63118.3,62950.4,63049.0,1752.842
2026-08-01 12:00:00+00:00,63049.0,63109.5,62968.0,62972.7,1608.332
2026-08-01 16:00:00+00:00,62972.7,62999.6,62240.0,62496.8,11128.981
2026-08-01 20:00:00+00:00,62496.8,62843.3,62453.3,62790.3,4026.862
2026-08-02 00:00:00+00:00,62790.3,63550.5,62782.1,63439.9,11164.013
2026-08-02 04:00:00+00:00,63439.9,63617.2,63376.6,63469.1,3669.961
2026-08-02 08:00:00+00:00,63469.1,63508.1,62953.0,62999.8,6664.705
2026-08-02 12:00:00+00:00,62999.8,63217.1,62970.0,63074.8,3335.049
2026-08-02 16:00:00+00:00,63074.8,63590.0,63030.1,63424.9,4407.599
2026-08-02 20:00:00+00:00,63424.9,63770.0,63304.8,63545.9,6677.529
2026-08-03 00:00:00+00:00,63545.9,63574.4,62741.8,62830.0,6897.127
2026-08-03 04:00:00+00:00,62830.0,62968.3,62500.0,62591.5,7909.192
2026-08-03 08:00:00+00:00,62591.5,62832.0,62266.6,62533.9,10271.0
2026-08-03 12:00:00+00:00,62533.9,63970.0,62404.4,63661.8,28140.917
2026-08-03 16:00:00+00:00,63661.8,64067.8,63624.2,63838.2,8442.617
2026-08-03 20:00:00+00:00,63838.2,64000.0,63361.2,63504.0,6158.074
2026-08-04 00:00:00+00:00,63504.0,63964.5,63286.4,63776.3,8434.264
2026-08-04 04:00:00+00:00,63776.3,64230.0,63474.7,63662.7,9513.254
2026-08-04 08:00:00+00:00,63662.7,63920.0,63423.9,63891.1,5733.39
2026-08-04 12:00:00+00:00,63891.1,64269.1,63581.5,64095.0,14991.106
2026-08-04 16:00:00+00:00,64095.0,64388.3,63857.6,64206.0,8228.251
2026-08-04 20:00:00+00:00,64206.0,64500.0,63977.0,64076.5,8399.387
2026-08-05 00:00:00+00:00,64076.5,64488.0,63918.5,64153.9,9273.331
2026-08-05 04:00:00+00:00,64153.9,64500.0,63958.7,64141.4,6327.017
2026-08-05 08:00:00+00:00,64141.4,64262.4,63984.0,64045.0,4065.196
2026-08-05 12:00:00+00:00,64045.0,64717.5,63850.0,64352.0,26372.927
2026-08-05 16:00:00+00:00,64352.0,64912.3,64352.0,64806.4,8551.881
2026-08-05 20:00:00+00:00,64806.4,65000.0,64543.8,64627.3,7497.4
2026-08-06 00:00:00+00:00,64627.3,64691.0,64405.0,64493.9,4204.001
2026-08-06 04:00:00+00:00,64493.9,64980.0,64462.5,64791.2,5849.288
2026-08-06 08:00:00+00:00,64791.2,64977.0,64471.4,64591.8,7314.907
2026-08-06 12:00:00+00:00,64591.8,64961.0,64137.1,64600.7,17551.227
2026-08-06 16:00:00+00:00,64600.7,64807.7,64315.7,64412.4,5876.467
2026-08-06 20:00:00+00:00,64412.4,64502.3,64155.0,64288.4,4133.068
2026-08-07 00:00:00+00:00,64288.4,64528.4,64191.7,64257.1,6009.453
2026-08-07 04:00:00+00:00,64257.1,64435.3,64112.0,64288.8,6561.709
2026-08-07 08:00:00+00:00,64288.8,65198.3,64266.4,65001.8,14903.419
2026-08-07 12:00:00+00:00,65001.8,65366.8,64751.9,64889.9,21625.757
2026-08-07 16:00:00+00:00,64889.9,65050.0,64494.7,64922.5,9245.032
2026-08-07 20:00:00+00:00,64922.5,65080.0,64800.7,64883.1,2594.304
2026-08-08 00:00:00+00:00,64883.1,65048.9,64773.4,64998.7,2414.18
2026-08-08 04:00:00+00:00,64998.7,65034.8,64919.5,64934.4,1338.992
2026-08-08 08:00:00+00:00,64934.4,65022.5,64915.2,64930.5,1412.619
2026-08-08 12:00:00+00:00,64930.5,65175.3,64880.0,65043.1,3186.511
2026-08-08 16:00:00+00:00,65043.1,65129.3,64975.4,65036.9,1455.184
2026-08-08 20:00:00+00:00,65036.9,65060.4,64896.7,64929.4,1240.856
2026-08-09 00:00:00+00:00,64929.4,64974.8,64694.4,64758.4,3279.419
2026-08-09 04:00:00+00:00,64758.4,64830.7,64741.6,64792.4,1966.367
2026-08-09 08:00:00+00:00,64792.4,64979.9,64761.0,64921.7,2819.117
2026-08-09 12:00:00+00:00,64921.7,65282.3,64863.4,65203.0,6060.512
2026-08-09 16:00:00+00:00,65203.0,65238.8,65146.0,65154.1,1395.57
2026-08-09 20:00:00+00:00,65154.1,65547.0,64801.1,64863.5,8436.613
2026-08-10 00:00:00+00:00,64863.5,65372.7,64791.0,64948.7,8383.758
2026-08-10 04:00:00+00:00,64948.7,65344.9,64892.7,65183.8,4081.895
2026-08-10 08:00:00+00:00,65183.8,65300.0,64924.2,65100.3,4725.418
2026-08-10 12:00:00+00:00,65100.3,65215.8,64142.2,64256.0,23441.475
2026-08-10 16:00:00+00:00,64256.0,64326.5,63779.2,64020.0,15833.003
2026-08-10 20:00:00+00:00,64020.0,64174.4,63880.8,63946.8,3573.051
2026-08-11 00:00:00+00:00,63946.8,64154.4,63855.9,64112.5,3169.613
2026-08-11 04:00:00+00:00,64112.5,64128.9,63804.1,64034.9,3962.71
2026-08-11 08:00:00+00:00,64034.9,64376.7,64011.4,64350.0,5357.438
2026-08-11 12:00:00+00:00,64350.0,64486.3,63395.2,63580.7,19434.475
2026-08-11 16:00:00+00:00,63580.7,63643.8,63183.1,63503.3,11029.08
2026-08-11 20:00:00+00:00,63503.3,63744.5,63503.3,63560.5,7118.132
2026-08-12 00:00:00+00:00,63560.5,63879.1,63494.2,63800.0,4322.057
2026-08-12 04:00:00+00:00,63800.0,63867.7,63570.1,63800.3,4445.19
2026-08-12 08:00:00+00:00,63800.3,64224.2,63738.5,64209.8,8339.366
2026-08-12 12:00:00+00:00,64209.8,64477.0,63280.0,63413.0,24699.783
2026-08-12 16:00:00+00:00,63413.0,63546.0,63260.1,63396.0,5521.354
2026-08-12 20:00:00+00:00,63396.0,63633.0,63330.0,63450.8,4130.381
2026-08-13 00:00:00+00:00,63450.8,63690.0,63341.7,63622.1,5318.005
2026-08-13 04:00:00+00:00,63622.1,63994.4,63563.0,63838.0,6865.3
